agent_id,day,lon,lat,curr_status,energy,delta_energy,distance,final_status
Agent_61,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_61,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_61,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_61,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_62,1,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,2,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_62,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_63,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_63,1,-136.8250046,60.37500023,Alive,60,-10,440.6800388,Stopped
Agent_63,2,-129.9250044,55.57500052,Alive,62,2,671.1443078,Stopped
Agent_63,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_63,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_63,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_63,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_63,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_63,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_63,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_63,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_63,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_63,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_63,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_63,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_64,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_64,1,-136.9750046,60.9250002,Alive,60,-10,391.2711825,Stopped
Agent_64,2,-130.1250044,55.67500051,Alive,55,-5,707.7960887,Stopped
Agent_64,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_64,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_64,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_64,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_64,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_64,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_64,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_64,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_64,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_64,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_64,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_64,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_65,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_65,1,-133.2750045,59.67500027,Alive,62,-8,635.8421736,Stopped
Agent_65,2,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_65,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_65,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_65,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_65,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_65,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_65,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_65,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_65,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_65,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_65,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_65,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_65,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_66,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_66,1,-155.3750053,60.8250002,Alive,60,-10,711.4824937,Stopped
Agent_66,2,-141.2750048,60.67500021,Alive,50,-10,765.6475573,Stopped
Agent_66,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_66,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_66,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_66,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_66,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_66,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_66,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_66,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_66,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_66,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_66,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_66,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_67,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_67,1,-141.7750048,60.9750002,Alive,60,-10,252.3258086,Stopped
Agent_67,2,-131.0750044,55.67500051,Alive,65,5,857.8982716,Stopped
Agent_67,3,-124.2250042,48.07500096,Alive,85,20,967.1194751,Stopped
Agent_67,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_67,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_67,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_67,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_67,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_67,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_67,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_67,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_67,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_67,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_67,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_68,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_68,1,-135.2750046,59.97500025,Alive,62,-8,531.9122862,Stopped
Agent_68,2,-122.1250041,54.97500055,Alive,52,-10,961.2752591,Stopped
Agent_68,3,-123.5750042,48.62500093,Alive,57,5,713.8497316,Stopped
Agent_68,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_68,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_68,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_68,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_68,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_68,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_68,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_68,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_68,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_68,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_68,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_69,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_69,1,-142.9750048,62.02500013,Alive,60,-10,131.5559533,Stopped
Agent_69,2,-131.3250045,56.07500049,Alive,65,5,937.3880715,Stopped
Agent_69,3,-124.3250042,48.02500096,Alive,85,20,1015.014948,Stopped
Agent_69,4,-123.1250042,46.42500106,Alive,100,15,199.8774878,Stopped
Agent_69,5,-119.175004,46.07500108,Alive,98,-2,306.5194483,Stopped
Agent_69,6,-113.5250038,42.22500131,Alive,98,0,622.0670553,Stopped
Agent_69,7,-120.1250041,41.97500132,Alive,100,2,545.7091089,Stopped
Agent_69,8,-121.2250041,40.47500141,Alive,100,0,190.6897755,Stopped
Agent_69,9,-109.3750037,39.87500145,Alive,92,-8,1009.370711,Stopped
Agent_69,10,-113.7250039,38.47500153,Alive,87,-5,406.3986694,Stopped
Agent_69,11,-101.9750035,33.8750018,Alive,79,-8,1172.219166,Stopped
Agent_69,12,-90.57500307,33.57500182,Alive,79,0,1055.465149,Stopped
Agent_69,13,-89.57500304,29.42500207,Alive,69,-10,471.6165822,Stopped
Agent_69,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_70,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_70,1,-144.1750049,62.22500012,Alive,62,-8,132.0790055,Stopped
Agent_70,2,-131.5750045,56.02500049,Alive,67,5,994.0588875,Stopped
Agent_70,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_70,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_70,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_70,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_70,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_70,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_70,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_70,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_70,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_70,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_70,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_70,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_71,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_71,1,-128.8750044,60.9750002,Alive,70,0,760.0335299,Stopped
Agent_71,2,-117.175004,54.42500058,Alive,90,20,1005.148303,Stopped
Agent_71,3,-124.5250042,51.17500078,Alive,80,-10,612.3568187,Stopped
Agent_71,4,-113.5750039,46.27500107,Alive,85,5,970.0937148,Stopped
Agent_71,5,-105.2250036,44.67500116,Alive,85,0,675.3273514,Stopped
Agent_71,6,-98.57500334,42.62500128,Alive,85,0,581.9968879,Stopped
Agent_71,7,-87.12500295,40.42500142,Alive,100,15,984.3138068,Stopped
Agent_71,8,-85.87500291,35.72500169,Alive,100,0,534.527238,Stopped
Agent_71,9,-84.62500287,35.02500174,Alive,100,0,137.6394498,Stopped
Agent_71,10,-88.87500301,33.52500182,Alive,98,-2,425.065568,Stopped
Agent_71,11,-80.37500273,26.67500223,Alive,98,0,1117.894972,Stopped
Agent_71,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_71,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_71,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_72,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_72,1,-134.0250045,59.37500029,Alive,78,8,628.763655,Stopped
Agent_72,2,-125.8750043,54.37500059,Alive,83,5,744.3504056,Stopped
Agent_72,3,-123.2250042,47.62500099,Alive,73,-10,773.8543591,Stopped
Agent_72,4,-118.875004,41.02500138,Alive,65,-8,811.9495098,Stopped
Agent_72,5,-111.8750038,32.67500188,Alive,60,-5,1118.389581,Stopped
Agent_72,6,-107.4750036,25.67500229,Alive,60,0,888.6202802,Stopped
Agent_72,7,-107.8250037,25.5750023,Alive,80,20,36.85124327,Stopped
Agent_72,8,-108.6250037,25.4750023,Alive,75,-5,81.13072994,Stopped
Agent_72,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_72,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_72,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_72,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_72,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_72,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_73,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_73,1,-148.775005,60.22500024,Alive,60,-10,460.4867202,Stopped
Agent_73,2,-135.2250046,57.82500038,Alive,60,0,819.2361594,Stopped
Agent_73,3,-128.1250043,51.87500074,Alive,62,2,802.6652789,Stopped
Agent_73,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_73,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_73,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_73,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_73,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_73,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_73,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_73,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_73,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_73,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_73,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_74,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_74,1,-135.8750046,58.52500034,Alive,80,10,637.7707925,Stopped
Agent_74,2,-129.7750044,55.22500054,Alive,80,0,521.7764746,Stopped
Agent_74,3,-127.0750043,51.27500077,Alive,78,-2,474.9750478,Stopped
Agent_74,4,-121.3250041,43.12500125,Alive,83,5,1005.349156,Stopped
Agent_74,5,-123.7750042,42.82500127,Alive,100,17,202.3127338,Stopped
Agent_74,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_74,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_74,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_74,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_74,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_74,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_74,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_74,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_74,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_75,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_75,1,-133.1750045,59.57500028,Alive,65,-5,647.5014452,Stopped
Agent_75,2,-121.6750041,59.1750003,Alive,63,-2,652.8389237,Stopped
Agent_75,3,-125.4250043,52.17500072,Alive,71,8,813.6909438,Stopped
Agent_75,4,-116.1250039,48.37500094,Alive,91,20,784.403753,Stopped
Agent_75,5,-122.4750042,48.17500096,Alive,83,-8,470.8587922,Stopped
Agent_75,6,-123.2250042,47.22500101,Alive,100,17,119.752713,Stopped
Agent_75,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_75,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_75,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_75,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_75,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_75,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_75,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_75,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_76,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_76,1,-153.9250052,58.62500033,Alive,60,-10,790.8190843,Stopped
Agent_76,2,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_76,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_76,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_76,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_76,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_76,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_76,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_76,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_76,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_76,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_76,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_76,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_76,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_77,1,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,2,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_77,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_78,1,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,2,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_78,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_79,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_79,1,-148.9750051,61.72500015,Alive,78,8,362.0862193,Stopped
Agent_79,2,-135.3750046,58.07500037,Alive,68,-10,858.8427293,Stopped
Agent_79,3,-126.0750043,49.27500089,Alive,70,2,1153.404221,Stopped
Agent_79,4,-118.925004,48.87500091,Alive,68,-2,523.0932771,Stopped
Agent_79,5,-117.675004,47.72500098,Alive,68,0,157.9728687,Stopped
Agent_79,6,-122.2750041,47.07500102,Alive,63,-5,354.0221246,Stopped
Agent_79,7,-110.6250038,44.67500116,Alive,43,-20,940.5781833,Stopped
Agent_79,8,-112.5750038,44.62500117,Alive,38,-5,154.5251428,Stopped
Agent_79,9,-101.5750034,42.82500127,Alive,43,5,906.5495064,Stopped
Agent_79,10,-105.2750036,33.72500181,Alive,43,0,1063.057711,Stopped
Agent_79,11,-109.7250037,33.02500185,Alive,38,-5,420.917394,Stopped
Agent_79,12,-111.4250038,32.3250019,Alive,30,-8,177.3292363,Stopped
Agent_79,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_79,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_80,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_80,1,-148.625005,60.02500025,Alive,60,-10,472.1234195,Stopped
Agent_80,2,-135.1750046,57.82500038,Alive,68,8,809.0338341,Stopped
Agent_80,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_80,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_80,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_80,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_80,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_80,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_80,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_80,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_80,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_80,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_80,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_80,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_81,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_81,1,-140.5250048,62.42500011,Alive,60,-10,140.2763019,Stopped
Agent_81,2,-130.9750044,56.02500049,Alive,52,-8,894.4546918,Stopped
Agent_81,3,-124.3750042,48.02500096,Alive,72,20,997.6752506,Stopped
Agent_81,4,-119.4250041,45.42500112,Alive,70,-2,475.7074076,Stopped
Agent_81,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_81,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_81,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_81,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_81,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_81,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_81,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_81,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_81,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_81,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_82,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_82,1,-154.9250053,59.12500031,Alive,60,-10,795.8615476,Stopped
Agent_82,2,-155.0250053,58.02500037,Alive,52,-8,122.5888673,Stopped
Agent_82,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_82,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_82,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_82,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_82,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_82,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_82,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_82,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_82,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_82,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_82,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_82,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_83,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_83,1,-131.6250045,63.02500007,Alive,60,-10,557.1972427,Stopped
Agent_83,2,-131.4250045,57.07500043,Alive,52,-8,662.4433457,Stopped
Agent_83,3,-125.2250042,49.1250009,Alive,60,8,976.2594425,Stopped
Agent_83,4,-114.6250039,41.12500137,Alive,58,-2,1216.841732,Stopped
Agent_83,5,-110.9750038,32.47500189,Alive,63,5,1016.121534,Stopped
Agent_83,6,-106.9750036,25.67500229,Alive,63,0,850.9406933,Stopped
Agent_83,7,-107.6750037,25.37500231,Alive,83,20,77.84526905,Stopped
Agent_83,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_83,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_83,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_83,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_83,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_83,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_83,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_84,1,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,2,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_84,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_85,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_85,1,-142.0250048,60.47500023,Alive,60,-10,305.4071421,Stopped
Agent_85,2,-130.8750044,55.7750005,Alive,68,8,836.8162731,Stopped
Agent_85,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_85,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_85,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_85,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_85,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_85,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_85,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_85,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_85,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_85,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_85,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_85,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_86,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_86,1,-152.5250052,62.97500008,Alive,78,8,495.194614,Stopped
Agent_86,2,-142.2250048,61.87500014,Alive,70,-8,544.0669649,Stopped
Agent_86,3,-134.8250046,56.52500046,Alive,60,-10,728.8382611,Stopped
Agent_86,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_86,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_86,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_86,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_86,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_86,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_86,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_86,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_86,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_86,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_86,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_87,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_87,1,-138.0250047,59.02500031,Alive,60,-10,528.0880809,Stopped
Agent_87,2,-130.3750044,55.32500053,Alive,52,-8,617.993345,Stopped
Agent_87,3,-124.1250042,47.82500098,Alive,60,8,939.3433587,Stopped
Agent_87,4,-115.4250039,45.12500114,Alive,62,2,731.0081547,Stopped
Agent_87,5,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_87,6,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_87,7,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_87,8,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_87,9,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_87,10,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_87,11,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_87,12,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_87,13,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_87,14,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_88,0,-142.7,63.2,Alive,70,NA,NA,Stopped
Agent_88,1,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_88,2,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_88,3,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_88,4,NA,NA,Stopped,NA,NA,NA,Stopped
Agent_88,5,NA,NA,Stopped,NA,NA,NA,Stopped
